recordedAt,subjectId,subjectName,category,action,quantity,unit,occurredAt,durationSeconds,deviceId,deviceName,context,sourceEndpoint,attribution
2026-07-11T18:39:59+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-11T18:39:59+00:00,91,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T20:09:38+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-11T20:09:38+00:00,2,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-11T20:12:57+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-11T20:12:57+00:00,187,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-11T21:47:31+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-11T21:47:31+00:00,301,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-11T22:41:33+00:00,cat-pascal,Pascal,feeding,food_change,56.0,g,2026-07-11T22:41:33+00:00,7,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-11T23:02:34+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-11T23:02:34+00:00,153,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T23:41:15+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-11T23:41:15+00:00,117,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-11T23:54:03+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-11T23:54:03+00:00,108,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-12T03:46:01+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-12T03:46:01+00:00,156,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T03:54:00+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-12T03:54:00+00:00,125,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T04:34:25+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-12T04:34:25+00:00,227,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-12T05:41:52+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-12T05:41:52+00:00,82,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-12T08:21:37+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-12T08:21:37+00:00,84,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T08:23:26+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-12T08:23:26+00:00,103,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T08:52:58+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-12T08:52:58+00:00,191,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-12T09:18:55+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-12T09:18:55+00:00,176,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-12T09:57:20+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-12T09:57:20+00:00,124,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T11:52:11+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-12T11:52:11+00:00,10,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T11:54:31+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-12T11:54:31+00:00,93,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T12:08:51+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-12T12:08:51+00:00,43,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T12:09:40+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-12T12:09:40+00:00,45,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T18:39:00+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-12T18:39:00+00:00,201,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-12T18:42:17+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-12T18:42:17+00:00,135,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T18:44:56+00:00,cat-joule,Joule,feeding,food_change,73.0,g,2026-07-12T18:44:56+00:00,4,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-12T18:45:03+00:00,cat-pascal,Pascal,feeding,food_change,31.0,g,2026-07-12T18:45:03+00:00,6,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-12T18:45:38+00:00,cat-joule,Joule,feeding,food_change,69.0,g,2026-07-12T18:45:38+00:00,5,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-12T18:45:38+00:00,cat-pascal,Pascal,feeding,food_change,69.0,g,2026-07-12T18:45:38+00:00,5,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-12T18:49:29+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-12T18:49:29+00:00,112,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T19:43:43+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-12T19:43:43+00:00,177,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-12T23:17:51+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-12T23:17:51+00:00,132,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-12T23:38:15+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-12T23:38:15+00:00,95,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T01:56:05+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-13T01:56:05+00:00,172,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T02:36:38+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-13T02:36:38+00:00,71,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T02:57:41+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-13T02:57:41+00:00,183,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T03:54:08+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-13T03:54:08+00:00,105,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T04:44:08+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-13T04:44:08+00:00,82,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T04:52:12+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-13T04:52:12+00:00,40,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T04:53:21+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-13T04:53:21+00:00,65,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T04:54:14+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-13T04:54:14+00:00,40,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T10:56:27+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-13T10:56:27+00:00,171,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T11:15:01+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-13T11:15:01+00:00,199,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T11:38:14+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-13T11:38:14+00:00,108,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T11:52:43+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-13T11:52:43+00:00,106,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T12:03:57+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-13T12:03:57+00:00,124,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T13:53:54+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-13T13:53:54+00:00,123,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T15:30:37+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-13T15:30:37+00:00,162,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T16:07:27+00:00,cat-pascal,Pascal,feeding,food_change,29.0,g,2026-07-13T16:07:27+00:00,2361,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-13T16:26:13+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-13T16:26:13+00:00,34,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-13T16:29:01+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-13T16:29:01+00:00,159,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T19:58:19+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-13T19:58:19+00:00,85,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T20:01:42+00:00,cat-pascal,Pascal,feeding,food_change,19.0,g,2026-07-13T20:01:42+00:00,51,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T20:04:26+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-13T20:04:26+00:00,161,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-13T21:00:16+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-13T21:00:16+00:00,66,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-13T21:10:30+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-13T21:10:30+00:00,70,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T01:02:28+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-14T01:02:28+00:00,163,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T01:24:06+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-14T01:24:06+00:00,271,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T02:09:56+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-14T02:09:56+00:00,199,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T07:29:23+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-14T07:29:23+00:00,183,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T09:11:10+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-14T09:11:10+00:00,134,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T11:27:12+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-14T11:27:12+00:00,138,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T11:47:18+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-14T11:47:18+00:00,237,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T12:53:51+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-14T12:53:51+00:00,96,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T13:24:21+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-14T13:24:21+00:00,72,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T13:26:20+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-14T13:26:20+00:00,115,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T15:32:18+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-14T15:32:18+00:00,104,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T16:15:07+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-14T16:15:07+00:00,86,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T16:53:16+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-14T16:53:16+00:00,303,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T18:46:23+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-14T18:46:23+00:00,224,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T18:50:18+00:00,cat-joule,Joule,feeding,food_change,48.0,g,2026-07-14T18:50:18+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-14T18:52:23+00:00,cat-pascal,Pascal,feeding,food_change,62.0,g,2026-07-14T18:52:23+00:00,6,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-14T18:52:47+00:00,cat-joule,Joule,feeding,food_change,42.0,g,2026-07-14T18:52:47+00:00,2,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-14T18:52:47+00:00,cat-pascal,Pascal,feeding,food_change,42.0,g,2026-07-14T18:52:47+00:00,2,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-14T18:56:05+00:00,cat-pascal,Pascal,feeding,food_change,20.0,g,2026-07-14T18:56:05+00:00,195,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-14T23:00:51+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-14T23:00:51+00:00,150,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-14T23:19:39+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-14T23:19:39+00:00,119,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T02:29:00+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-15T02:29:00+00:00,107,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T03:27:01+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-15T03:27:01+00:00,179,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T04:17:44+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-15T04:17:44+00:00,87,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T05:46:58+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-15T05:46:58+00:00,60,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T10:51:23+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-15T10:51:23+00:00,199,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T11:18:46+00:00,cat-joule,Joule,feeding,food_change,11.0,g,2026-07-15T11:18:46+00:00,166,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T12:00:24+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-15T12:00:24+00:00,50,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T12:02:48+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-15T12:02:48+00:00,141,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T12:21:21+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-15T12:21:21+00:00,91,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T13:27:14+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-15T13:27:14+00:00,107,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T16:27:49+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-15T16:27:49+00:00,90,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T16:42:55+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-15T16:42:55+00:00,102,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T16:46:18+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-15T16:46:18+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-15T16:47:54+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-15T16:47:54+00:00,89,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T16:50:46+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-15T16:50:46+00:00,83,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T17:08:22+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-15T17:08:22+00:00,74,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T18:52:41+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-15T18:52:41+00:00,185,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T20:17:55+00:00,cat-pascal,Pascal,feeding,food_change,58.0,g,2026-07-15T20:17:55+00:00,16,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-15T20:38:09+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-15T20:38:09+00:00,80,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T20:47:15+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-15T20:47:15+00:00,92,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T20:53:08+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-15T20:53:08+00:00,97,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-15T21:07:32+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-15T21:07:32+00:00,61,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-15T21:13:28+00:00,cat-joule,Joule,feeding,food_change,1.0,g,2026-07-15T21:13:28+00:00,49,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T01:45:54+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-16T01:45:54+00:00,83,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T02:16:44+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-16T02:16:44+00:00,108,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T03:14:59+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-16T03:14:59+00:00,111,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T03:17:22+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-16T03:17:22+00:00,51,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T03:55:52+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-16T03:55:52+00:00,100,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T08:38:08+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-16T08:38:08+00:00,130,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T11:01:42+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-16T11:01:42+00:00,113,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T11:39:12+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-16T11:39:12+00:00,115,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T11:44:03+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-16T11:44:03+00:00,46,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T12:05:24+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-16T12:05:24+00:00,98,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T12:09:38+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-16T12:09:38+00:00,190,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T12:14:53+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-16T12:14:53+00:00,94,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T12:17:05+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-16T12:17:05+00:00,34,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T12:21:22+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-16T12:21:22+00:00,46,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T12:22:20+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-16T12:22:20+00:00,53,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T14:09:02+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-16T14:09:02+00:00,79,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T16:21:36+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-16T16:21:36+00:00,118,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T16:27:04+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-16T16:27:04+00:00,130,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-16T16:48:24+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-16T16:48:24+00:00,112,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-16T22:15:44+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-16T22:15:44+00:00,116,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T03:09:08+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-17T03:09:08+00:00,163,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-17T05:19:23+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-17T05:19:23+00:00,142,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-17T10:35:56+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-17T10:35:56+00:00,188,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-17T10:59:07+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-17T10:59:07+00:00,253,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-17T11:20:15+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-17T11:20:15+00:00,144,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T11:56:41+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-17T11:56:41+00:00,202,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T12:55:33+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-17T12:55:33+00:00,175,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T17:14:41+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-17T17:14:41+00:00,68,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-17T17:25:33+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-17T17:25:33+00:00,72,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T17:39:15+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-17T17:39:15+00:00,244,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-17T17:39:21+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-17T17:39:21+00:00,172,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T17:44:18+00:00,cat-joule,Joule,feeding,food_change,57.0,g,2026-07-17T17:44:18+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-17T17:46:19+00:00,cat-pascal,Pascal,feeding,food_change,53.0,g,2026-07-17T17:46:19+00:00,4,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-17T17:49:37+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-17T17:49:37+00:00,155,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T17:51:14+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-17T17:51:14+00:00,42,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T18:07:26+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-17T18:07:26+00:00,83,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T20:19:12+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-17T20:19:12+00:00,150,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-17T20:40:29+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-17T20:40:29+00:00,75,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-17T20:54:22+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-17T20:54:22+00:00,87,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T03:52:30+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-18T03:52:30+00:00,127,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T03:53:17+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-18T03:53:17+00:00,68,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T03:56:45+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-18T03:56:45+00:00,229,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T04:10:15+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-18T04:10:15+00:00,161,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T04:31:37+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-18T04:31:37+00:00,216,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T05:25:08+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-18T05:25:08+00:00,209,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T11:06:43+00:00,cat-joule,Joule,feeding,food_change,12.0,g,2026-07-18T11:06:43+00:00,317,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T11:22:15+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-18T11:22:15+00:00,190,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T11:28:39+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-18T11:28:39+00:00,190,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T11:54:40+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-18T11:54:40+00:00,223,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T14:25:07+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-18T14:25:07+00:00,111,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T16:02:18+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-18T16:02:18+00:00,133,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T16:46:09+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-18T16:46:09+00:00,195,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T16:48:57+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-18T16:48:57+00:00,214,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-18T17:25:17+00:00,cat-joule,Joule,feeding,food_change,34.0,g,2026-07-18T17:25:17+00:00,4,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-18T17:26:49+00:00,cat-joule,Joule,feeding,food_change,70.0,g,2026-07-18T17:26:49+00:00,7,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-18T17:26:49+00:00,cat-pascal,Pascal,feeding,food_change,70.0,g,2026-07-18T17:26:49+00:00,7,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-18T17:27:18+00:00,cat-pascal,Pascal,feeding,food_change,26.0,g,2026-07-18T17:27:18+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-18T17:33:25+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-18T17:33:25+00:00,87,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T17:51:14+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-18T17:51:14+00:00,228,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T17:55:40+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-18T17:55:40+00:00,2,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-18T18:06:29+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-18T18:06:29+00:00,104,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T18:09:49+00:00,cat-joule,Joule,feeding,food_change,11.0,g,2026-07-18T18:09:49+00:00,141,feeder-joule,Joule's feeder,1,/demo,pet
